// SR1 Audio Analyzer: 12/6/2024 10:28:55 AM

// Series: A1:FFT1:Power Spectrum A
// Units: Hz,V/rtHz
143.555661049134,2.65909467613239E-7
144.532230171917,2.6212398262292E-7
145.5087992947,2.62614233917069E-7
146.485368417483,2.63454725632506E-7
147.461937540267,2.6367768978458E-7
148.43850666305,2.67463491312429E-7
149.415075785833,2.71381508528445E-7
150.391644908616,2.69922945286473E-7
151.368214031399,2.60067389547778E-7
152.344783154183,2.51107187309545E-7
153.321352276966,2.5296691263219E-7
154.297921399749,2.57111542539866E-7
155.274490522532,2.5496521099948E-7
156.251059645316,2.55521073536807E-7
157.227628768099,2.61679814129337E-7
158.204197890882,2.64351073023678E-7
159.180767013665,2.6650449825279E-7
160.157336136448,2.70509719553881E-7
161.133905259232,2.74404750526918E-7
162.110474382015,2.78259309435483E-7
163.087043504798,2.75985730586803E-7
164.063612627581,2.66305687793936E-7
